target,gene,is_positive,s1_wasserstein,ks_statistic,ks_p_value,t_abs_statistic,wilcoxon_neglog10_p,wilcoxon_p_value
KLF1,CTD-3051D23.1,False,0.0008066952625492164,0.008967346938775517,0.9998208921626909,0.24215197453285017,0.33105268533871496,0.4666027721433348
KLF1,MTA1,False,0.0010775649037341511,0.009032653061224485,0.9997931438529437,0.030359175858615584,0.28653270765979344,0.5169723221951589
KLF1,C14orf80,False,0.002454771104318031,0.008032653061224485,0.9999848499450757,0.7311289180942311,0.2900650798036479,0.512784536555146
KLF1,IGHGP,False,0.0016908939522714522,0.007106122448979596,0.9999995366099885,0.48293348090152827,0.21873802746470214,0.6043130495784901
KLF1,IGHD2-21,False,0.00078182186579028,0.005118367346938782,0.999999999999843,0.4166030192950558,0.004655414935664838,0.9893377599474573
KLF1,IGHV1-2,False,0.0023529331052467347,0.00843673469387756,0.9999511696986295,1.0396559323279226,0.3249874592130812,0.47316492198285964
KLF1,IGHVII-22-1,False,0.0017219053006419566,0.005359183673469384,0.9999999999976278,1.1214528778364272,0.03805504096312989,0.916104378900668
KLF1,IGHVIV-44-1,False,0.004103428957206714,0.008155102040816264,0.9999779933471166,2.363776763770281,0.5148184709255839,0.30561982948052624
KLF1,IGHV3-49,False,0.0011972948855232925,0.00975510204081631,0.9991599979478943,1.568362816344143,0.3553254975334168,0.44123962057780686
KLF1,IGHV3-52,False,0.000846679973413343,0.00672244897959183,0.9999999297563756,0.15725790102399315,0.10135939813979612,0.7918457714157772
KLF1,IGHV4-55,False,0.0026613340938992777,0.010404081632653078,0.9976885559007612,0.9546274036371144,0.536018443883147,0.29105935065801813
KLF1,IGHV1-58,False,0.001027857379374506,0.004710204081632655,0.9999999999999994,0.374322600215376,0.05299585060436676,0.885124066563639
KLF1,IGHV1-67,False,0.0018577950529114753,0.007346938775510202,0.9999986949012365,1.0769429361040854,0.1677654099346164,0.6795706127937748
KLF1,IGHV3-74,False,0.002414952062642988,0.01149387755102041,0.9913590335511178,0.6836302929473603,0.7292679038397532,0.18652287296386894
KLF1,IGHV5-78,False,0.000727503083741274,0.0069918367346938765,0.9999997271053694,0.22208457880259788,0.12673248203697796,0.7469086997048257
KLF1,RP11-294C11.1,False,0.0022126893524441263,0.007869387755102042,0.9999910424623394,1.2095240571388504,0.25271929305506213,0.558831279537085
KLF1,NDN,False,0.0005312682911140827,0.008138775510204085,0.9999790413652146,0.6376281725409924,0.0440280263595827,0.9035911603221143
KLF1,PWRN3,False,0.0029443058102594484,0.009991836734693879,0.9987557766817367,1.4120193663439788,0.5268690073089459,0.2972562486236474
KLF1,SNURF,False,0.0007947605386762558,0.005110204081632666,0.9999999999998578,0.18510904109243678,0.033826876153929174,0.9250668620593738
KLF1,RP11-701H24.3,False,0.004520281063917059,0.008595918367346939,0.9999259996831383,2.1194438027080467,0.4342366295653186,0.36792844963052185
KLF1,RP11-1084I9.2,False,0.0018203803478980894,0.0067020408163265405,0.9999999370451941,0.012892181799306441,0.11863302593012637,0.7609690158133504
KLF1,RP11-143J24.1,False,0.0011242081939824152,0.008987755102040813,0.9998125815833862,0.5546293717671186,0.23009761928572156,0.5887113118892242
KLF1,GOLGA8N,False,0.000621714694977628,0.005404081632653046,0.9999999999962164,0.29794670544202195,0.023767874579969362,0.946743049460619
KLF1,PGBD4,False,0.0032682994574685684,0.007746938775510205,0.9999940931662881,1.2497207647655002,0.005068774597082058,0.9883965604142068
KLF1,RP11-475A13.1,False,0.0016665528036901057,0.01172244897959182,0.9891332757846586,1.073681649843092,0.5880127020088899,0.25821846671969007
KLF1,TMCO5A,False,0.002169409243272342,0.00984081632653061,0.9990283307538886,1.1241446951555232,0.4184567686694817,0.3815427726131645
KLF1,RP11-1008C21.1,False,0.0021131874446676077,0.007710204081632657,0.9999948072278081,2.145631378600743,0.2780849904977631,0.5271266937659755
KLF1,RP11-265N7.2,False,0.00229122154560494,0.008975510204081716,0.9998176061806016,1.952055941254686,0.36042060807759524,0.4360932774683094
KLF1,PLCB2,False,0.004121095162873146,0.009032653061224583,0.9997931438529437,1.3715852388079188,0.558648459768864,0.2762813314168332
KLF1,SPTBN5,False,0.001235743807118078,0.011004081632653068,0.9949765390500498,1.5115331556699094,0.5286331308677384,0.2960512295590495
KLF1,EIF3J-AS1,False,0.0005604926480760843,0.006783673469387741,0.9999999030010864,0.7224424835257428,0.12112296518494296,0.756618637352397
KLF1,SQRDL,False,0.0005383294730874716,0.006404081632653075,0.9999999887366827,0.7267882336704452,0.08394635753098063,0.8242399158313685
KLF1,EID1,False,0.0005592492534040706,0.005440816326530609,0.9999999999945033,0.1531063490362479,0.023938752434899405,0.9463706164552773
KLF1,LYSMD2,False,0.0012324652995076859,0.010367346938775501,0.9978059286196338,1.4727033106749234,0.7535102195437987,0.17639642554938684
KLF1,RSL24D1,False,0.0012993876513589073,0.008102040816326539,0.9999812410898586,0.9803002801315297,0.20201104387529734,0.6280423878298216
KLF1,C15orf65,False,0.0022390932158014238,0.014787755102040834,0.913231249563658,2.059601271362873,1.1491142427124497,0.07093911355489338
KLF1,DYX1C1,False,0.0016672406477425655,0.0058938775510204156,0.9999999996844409,0.15893682603206158,0.11430602696103848,0.768588661028936
KLF1,RP11-420M1.2,False,0.0013318891854257966,0.01098367346938775,0.9950969167027959,2.343591862500184,0.6326614536663271,0.23299067862359124
KLF1,GCOM1,False,0.0012985665819340558,0.008595918367346939,0.9999259996831383,0.4639064567790675,0.38651102230066053,0.4106662171221829
KLF1,GTF2A2,False,0.0006022457459744065,0.009653061224489806,0.9992973687548328,0.9460774086625305,0.41409415696747853,0.38539479330915827
KLF1,RP11-554D20.1,False,0.00048292329790145384,0.004975510204081636,0.999999999999974,0.33261682051593655,0.054202941723505364,0.8826673418931372
KLF1,RP11-507B12.2,False,0.0010222870183875011,0.010906122448979594,0.9955344128888746,0.5865774374261014,0.5580139219557896,0.27668529484018933
KLF1,VPS13C,False,0.001175646683433598,0.008673469387755095,0.999910143070169,0.3014464943363923,0.2898653934531418,0.5130203664382516
KLF1,TLN2,False,0.0003130063798296181,0.005653061224489803,0.9999999999586454,0.5594901249210883,0.036115470702101575,0.9202048741242626
KLF1,CTD-2017F17.1,False,0.0012592048816905657,0.01010204081632654,0.9985204040059211,0.06006196485641373,0.47142742612719774,0.33773228152991985
KLF1,SLC24A1,False,0.0021662465935842687,0.007151020408163275,0.999999433412134,0.3876495396360414,0.18766794309189677,0.6491305621301946
KLF1,RAB11A,False,0.00302254199111665,0.010551020408163261,0.9971687196154102,0.3822348499101718,0.5716717288605414,0.2681194199315775
KLF1,RP11-279F6.2,False,0.0009102700007044284,0.004395918367346985,1.0,0.8274908891247321,0.10787636265246098,0.7800521484626155
KLF1,STOML1,False,0.0002608464002545863,0.009583673469387752,0.9993797997484865,0.45871934170512596,0.40698968433726024,0.39175118214214866
KLF1,LMAN1L,False,0.0023006726159109196,0.01162448979591836,0.9901328348702698,1.7829467158341947,0.6995477070055997,0.1997341349562819
KLF1,CPLX3,False,0.0009455567326928416,0.010771428571428557,0.9962225293542868,0.10689740338883613,0.42692836678790863,0.3741722997477155
KLF1,PPCDC,False,0.002673934252209702,0.010473469387755091,0.9974533802718332,2.107005131371692,0.5729252560370118,0.26734664842430045
KLF1,GOLGA6D,False,0.0015970089267081924,0.006195918367346939,0.9999999970871669,0.7932332941399733,0.20081441163239855,0.6297752491146478
KLF1,CTD-2026K11.2,False,0.004580086124297382,0.011228571428571421,0.9934993094593781,3.4370722184722147,0.9901831674992174,0.10228615005032653
KLF1,CTD-2026K11.5,False,0.0019964503831957814,0.009232653061224491,0.9996845868573282,1.8084945651531057,0.366237028203541,0.4302917028175216
KLF1,CTD-2026K11.6,False,0.0009539362797251028,0.006481632653061217,0.9999999819634638,0.00037736179144379873,0.12984839955100844,0.7415690578120989
KLF1,RP11-685G9.2,False,0.0009142808986585898,0.006738775510204076,0.9999999233772523,0.3661834614568173,0.17490586001785363,0.6684888070544128
KLF1,RP11-797A18.3,False,0.0014440020094136877,0.010583673469387753,0.9970416696901724,0.18283505284986296,0.4936124633862564,0.320913167104249
KLF1,RP11-114H24.7,False,0.0007383571714732058,0.007681632653061224,0.9999953084478421,1.2507228782022741,0.16312379002427707,0.686872627951111
KLF1,CIB2,False,0.002481307469104648,0.007077551020408163,0.9999995930819864,0.24775221760072225,0.33691099126088564,0.46035091292334707
KLF1,ACSBG1,False,0.00041892235848520605,0.005930612244897951,0.9999999995789064,0.013375550319703385,0.06453254230555974,0.861920991315555
KLF1,RP11-650L12.2,False,0.0009292765248822559,0.010285714285714287,0.998049905995455,1.2581233999459738,0.47423820240333414,0.3355535189298514
KLF1,CHRNB4,False,0.0014222939140367318,0.007779591836734698,0.9999933866408809,0.8610982699129306,0.18355771852521224,0.6553031890622574
KLF1,RP11-182J1.5,False,0.0016520629243719563,0.008612244897959198,0.9999228781321604,0.7020002867010523,0.45098714620403213,0.354007818483268
KLF1,NMB,False,0.00018136830288430407,0.005840816326530607,0.9999999997939754,0.5701595363945635,0.14614998083205347,0.7142496219232926
KLF1,AGBL1-AS1,False,0.0009575779867221367,0.006897959183673474,0.9999998268378323,0.2912319449626515,0.39018787851566517,0.4072040806566217
KLF1,C15orf38-AP3S2,False,0.002969023269710532,0.005959183673469384,0.9999999994749025,0.5051527435480386,0.0486719672117814,0.8939804731613683
KLF1,IDH2,False,0.001162352270431428,0.0075102040816326515,0.9999975107767617,0.19978467509609282,0.17076215511119,0.674897539606736
KLF1,CTD-3065B20.2,False,0.00014567268841723962,0.008514285714285696,0.999940030148857,0.2912658578054572,0.25354895524806337,0.5577647253360062
KLF1,SLCO3A1,False,0.0018905017465729846,0.006142857142857144,0.9999999979817378,1.5995293497556662,0.005639560434623198,0.9870983809307808
KLF1,CHD2,False,0.0014255788960836297,0.005906122448979596,0.9999999996523792,0.6195034470478864,0.0867732551226997,0.8188922196597872
KLF1,LINC01581,False,0.000792398317574174,0.009314285714285692,0.9996282799772782,1.5915508081286662,0.3217566794684874,0.47669798978701206
KLF1,RP11-327J17.2,False,0.0017492422733171229,0.010681632653061213,0.9966336789013767,0.35484888312589025,0.5630560390259636,0.27349158047001676
KLF1,PGPEP1L,False,0.0011951993704974577,0.008187755102040818,0.9999757589657963,0.637759692390015,0.23291612061828476,0.5849030410664802
KLF1,PCSK6,False,0.0011881220169367825,0.010387755102040819,0.9977413180250683,0.20648222422986678,0.45371141255686315,0.3517941290712666
KLF1,FAM138E,False,0.001052653798800335,0.008502040816326537,0.9999419226592551,0.1750891632885078,0.3333499895282787,0.46414108213902483
KLF1,LA16c-359F1.1,False,0.0009019929060512898,0.0055714285714285605,0.9999999999804475,0.5867639429176017,0.04509772611688707,0.9013682864582969
KLF1,SNHG19,False,0.002174318396828284,0.00733061224489796,0.9999987794424523,0.01115754187520128,0.1426111418907043,0.7200934459064017
KLF1,ABCA3,False,0.0020145357233088833,0.0067959183673469425,0.9999998966420353,0.6617751502841356,0.10448805712314384,0.7861618098998746
KLF1,RP11-715J22.4,False,0.00020961351723368705,0.006293877551020427,0.9999999944027729,0.9559910322855465,0.08377118422508678,0.8245724412484619
KLF1,RP11-20I23.13,False,0.0019212680214637293,0.011702040816326531,0.9893473168924785,1.2270806434503778,0.6300642398798816,0.23438820878190103
KLF1,TCEB2,False,0.0005615857310542249,0.008493877551020407,0.999943155490741,0.6837308920761271,0.24968416316296718,0.5627504317079497
KLF1,PRSS33,False,0.0019383521222477078,0.005746938775510198,0.9999999999058705,0.6267971809917289,0.07647086525718484,0.8385503310721418
KLF1,CLDN6,False,0.002083303685453749,0.006877551020408164,0.9999998435300896,0.3257547473935054,0.31350518721602444,0.4858417280061812
KLF1,HCFC1R1,False,0.0024772509985518617,0.013122448979591833,0.9659885804927444,1.33806794098383,0.6888515714888462,0.2047144168161279
KLF1,MEFV,False,0.0004308185226008964,0.007012244897959194,0.9999996994699624,0.1380824868886551,0.15554022298384657,0.6989719971843105
KLF1,LA16c-306E5.2,False,0.0003648981099682187,0.007024489795918354,0.9999996816918739,0.09287492046783544,0.046037517175835825,0.8994198804475837
KLF1,CLUAP1,False,0.0011884118511361946,0.006559183673469384,0.9999999715930638,0.433252392404303,0.0632694598869662,0.8644314121509267
KLF1,CREBBP,False,0.0029149259009059202,0.006408163265306119,0.9999999884491412,1.167182818337657,0.1718245564320107,0.6732485761045287
KLF1,GLIS2,False,0.003397177253647487,0.012963265306122435,0.9695426148556252,2.4210547721261433,0.8079462972897594,0.15561580465249855
KLF1,LINC01195,False,0.0007862709112116985,0.007502040816326536,0.9999975874313564,1.0793882533798884,0.20736899363806666,0.6203417435643535
KLF1,EMP2,False,0.006938667136513842,0.012363265306122417,0.9807254281898242,2.4296748286462564,1.1728686506172599,0.0671631952681769
KLF1,NUBP1,False,0.0035348201798774993,0.011122448979591831,0.9942334745448775,2.1178482883659635,0.5596643340316517,0.2756358268065464
KLF1,CLEC16A,False,0.002559681018853831,0.005579591836734732,0.9999999999788955,0.6218241890600971,0.18515611224279332,0.6528958194049506
KLF1,PARN,False,0.006365638433958195,0.012893877551020408,0.9710128410122155,1.929292295693587,1.280827531623833,0.052380841171369055
KLF1,CTA-363E6.5,False,0.0008009059787921973,0.007134693877551029,0.9999994731268412,1.6396786111824488,0.15640163052288683,0.6975869852949681
KLF1,ACSM2A,False,0.002132314319869158,0.007877551020408158,0.999990796733187,1.1322513994666592,0.1613380282075719,0.6897027725037619
KLF1,AC004381.6,False,0.0006746457018566312,0.006583673469387763,0.9999999673205141,0.06389899945162891,0.10788505278507092,0.7800365399548517
KLF1,RP11-673P17.2,False,0.0008191020665833008,0.007444897959183683,0.9999980674740384,0.13564734669583306,0.17986753960700502,0.6608949911194266
KLF1,GTF3C1,False,0.0027218065314984228,0.007199999999999998,0.9999992974801694,0.9638430837113795,0.20209587580146607,0.6279197225771858
KLF1,ATXN2L,False,0.0027952079461764545,0.012244897959183682,0.9825382325293738,0.23610909505271538,0.7442908145135101,0.18018107989542442
KLF1,RP11-426C22.5,False,0.0006696181545874119,0.008493877551020407,0.999943155490741,1.1512930142591173,0.2768487651935378,0.5286293048440455
KLF1,MAZ,False,0.00258417984845214,0.009791836734693873,0.9991054770120622,1.1033440495322338,0.5860981149076553,0.25935933567005
KLF1,RP11-455F5.4,False,0.002801086126652365,0.011604081632653071,0.990332332149997,1.2414119796172443,0.7297417501525897,0.18631947416272043
KLF1,RP11-2C24.7,False,0.0013538292729796647,0.010416326530612252,0.9976483501789688,2.1168930010705296,0.5304963011321949,0.2947838583116621
KLF1,FBXL19,False,0.0007065034973239234,0.010314285714285693,0.9979670963885852,0.2514485235278699,0.5870190964966226,0.25880991105467477
KLF1,RP11-67H24.2,False,0.0013411855160637086,0.00959591836734694,0.9993658622484017,0.15711136828602587,0.43061486323622045,0.3710095910176008
KLF1,RP11-989E6.3,False,0.0012568049601580909,0.005481632653061216,0.9999999999917485,0.9452036486798923,0.022884755383492317,0.948670169527661
KLF1,TP53TG3B,False,0.0005716745566977128,0.0059020408163265314,0.9999999996633905,0.14126941120171255,0.07649556358750778,0.8385026440647496
KLF1,MYLK3,False,0.0020453911135618666,0.006775510204081632,0.99999990703943,1.1017410294983223,0.048367296447764815,0.894607847639479
KLF1,RP11-523L20.1,False,0.0029465834458655958,0.007881632653061216,0.9999906716495965,0.44930122166371766,0.17825172503035425,0.6633584642433467
KLF1,RP11-44I10.3,False,0.0004180875353719173,0.006771428571428571,0.9999999090003755,0.2683541469048529,0.07727000064087713,0.8370087524554413
KLF1,RP11-42I10.1,False,0.00047402080354358786,0.005563265306122445,0.9999999999818914,0.013274886869641801,0.10873728996254652,0.7785073372318418
KLF1,CBLN1,False,0.001994377208048875,0.006289795918367341,0.999999994549735,1.9403103320864032,0.12505065559142733,0.7498067476652919
KLF1,RP11-21B23.2,False,0.0021797162731866807,0.009273469387755098,0.9996573988327216,0.4468775930552937,0.3517219730117432,0.4449160030003896
KLF1,CTD-3032H12.1,False,0.00032815734840279726,0.007999999999999993,0.9999863259205009,0.19571160049454978,0.0839797300037317,0.8241765812313495
KLF1,MT2A,False,0.0025918109623943486,0.009591836734693882,0.9993705364317672,1.5789680514996434,0.40196414118031476,0.39631075548454087
KLF1,DOK4,False,0.0004706683017970502,0.007232653061224489,0.9999991911615246,0.43585351038601605,0.14479020477094065,0.7164894421613852
KLF1,TEPP,False,0.0006026753767893267,0.008404081632653077,0.9999552946101153,0.5267936443173425,0.23462025716226412,0.582612425709103
KLF1,CKLF-CMTM1,False,0.004716778960784497,0.01614285714285714,0.8506299411312195,2.0017991820560646,1.4621431019165032,0.034503003171052496
KLF1,TRADD,False,0.0008975466197836164,0.006240816326530604,0.9999999960555905,0.8784812468498818,0.026382357286751257,0.9410607122580759
KLF1,FBXL8,False,0.0004948946180811694,0.008481632653061219,0.9999449623469977,0.121269020085158,0.3428160519915593,0.4541339270435415
KLF1,EXOC3L1,False,0.0016659339678975176,0.006755102040816308,0.9999999164715517,1.0572934374883494,0.11402507001844318,0.7690860428590596
KLF1,CTD-2012K14.3,False,0.0020666089050511262,0.00608571428571425,0.9999999986550423,1.3698195975160465,0.00551820686587452,0.9873742413291201
KLF1,SLC7A6,False,0.001784986197934685,0.007040816326530613,0.9999996565020238,0.48912656835178414,0.1505431160708349,0.7070610012962694
KLF1,ZFP90,False,0.0018044967177836722,0.007269387755101997,0.9999990543602247,1.2755954105638474,0.3127089774846632,0.48673325838938464
KLF1,FUK,False,0.0005104318078880786,0.010644897959183691,0.9967914947698413,0.5483792999296728,0.5128958419940753,0.30697581284060027
KLF1,MTSS1L,False,0.0068016752154274294,0.012114285714285716,0.9843970527006797,3.0015566231512736,0.8803310683546991,0.13172521971665802
KLF1,TAT-AS1,False,0.0010181221197066476,0.0073795918367347,0.9999985098453363,0.59078000090954,0.1552689169597825,0.699408785047875
KLF1,RP11-432I5.6,False,0.0020452795414152795,0.00889795918367342,0.9998468543333652,0.02919075015214205,0.37241223604267965,0.42421670264858535
KLF1,RP11-432I5.4,False,0.00023358855875082974,0.007473469387755088,0.9999978393667109,0.9350273127912108,0.16616727300337492,0.68207593495459
KLF1,TXNL4B,False,0.0014504013662272215,0.005926530612244907,0.9999999995920835,1.7379726679460712,0.1785513935685498,0.6629008966196144
KLF1,HCCAT5,False,0.002337943459632156,0.011832653061224482,0.9879233633625798,0.7625099581191952,0.6162936401844591,0.24193926659742082
KLF1,RFWD3,False,0.001022054073021868,0.006971428571428559,0.9999997524106522,0.6209213080358765,0.1523289033785798,0.70415958719879
KLF1,FA2H,False,0.0016769913405278608,0.005595918367346941,0.9999999999754366,1.0066818437359033,0.04914886779561808,0.8929993282695007
KLF1,RP11-77K12.10,False,0.0013981045552187643,0.004779591836734709,0.9999999999999983,1.1445694602221215,0.012046534251504384,0.972643000396688
KLF1,RP11-77K12.7,False,0.0013339274332880376,0.00699183673469388,0.9999997271053694,0.3700554234756751,0.14108913066087683,0.7226214841028273
KLF1,RP11-293N14.1,False,0.0007129270284415836,0.006853061224489809,0.9999998616171506,0.2887658217132865,0.1390408792870798,0.7260376137232769
KLF1,CNTNAP4,False,0.003107677389551274,0.006008163265306177,0.9999999992389512,1.7705843808739883,0.06946836556069708,0.8521805827944463
KLF1,SYCE1L,False,0.00102224535745948,0.006012244897959193,0.9999999992153671,0.4883990366598666,0.03905835545426794,0.9139904217891316
KLF1,RP11-303E16.7,False,0.0008384553351972876,0.007040816326530613,0.9999996565020238,0.6329676382777321,0.16024427669747152,0.6914419476347161
KLF1,CMIP,False,0.0008103067370049404,0.008253061224489808,0.9999706887596742,0.4219642560231125,0.22010571521465766,0.6024129299080205
KLF1,RP11-960L18.1,False,0.0018832109494469997,0.012665306122448983,0.9755233372618733,0.7231847642183544,0.6443001290713377,0.22682967520917108
KLF1,CTD-3253I12.1,False,0.0023371111894994207,0.010322448979591822,0.997942931716211,2.5730610735556,0.567350064650655,0.2708007952243807
KLF1,SLC38A8,False,0.0036261397890475834,0.013183673469387758,0.9645537640972347,1.9122364213715743,0.8944533839906256,0.12751069591728
KLF1,RP11-558A11.3,False,0.0012563500803103081,0.008624489795918372,0.9999204633088332,0.703594590716517,0.21457816596091325,0.6101292333982525
KLF1,CRISPLD2,False,0.0014474815193512452,0.007983673469387748,0.9999870152865621,0.24143250710726438,0.24795924413610299,0.564989993157694
KLF1,RP11-254F19.3,False,0.00384621822816662,0.01136326530612243,0.9924692001266817,1.9198152278626663,0.5518250922483723,0.2806563725793797
KLF1,RP11-899L11.3,False,0.0001999691586157763,0.005653061224489803,0.9999999999586454,0.5868021152243449,0.15703901970567374,0.6965639276824178
KLF1,KLHDC4,False,0.0020263319179820065,0.006710204081632656,0.9999999342172046,0.967160706465755,0.06276345502359613,0.8654391647961812
KLF1,ZNF469,False,0.002114673576573815,0.008693877551020412,0.9999055156864499,2.2164767309033166,0.38003385552752783,0.4168368875870445
KLF1,AC092384.1,False,0.0008771130852910637,0.006983673469387747,0.9999997374969019,0.355255606991339,0.158569291308576,0.6941138476155697
KLF1,RP11-830F9.5,False,0.0017392295643845277,0.01098367346938775,0.9950969167027959,0.452263216810166,0.5135841131907173,0.30648970194904623
KLF1,C17orf97,False,0.00016496619999170864,0.008636734693877546,0.9999179838103678,1.3700646333355795,0.2843581653923902,0.5195673293492196
KLF1,RP5-1029F21.4,False,0.0013180467677551685,0.0078081632653060895,0.9999927079992508,0.8370614967735761,0.211369178986619,0.6146541539513829
KLF1,GLOD4,False,0.001136924099152868,0.009432653061224483,0.9995319354442942,1.226849742602121,0.423304371714863,0.37730766526769466
KLF1,RNMTL1,False,0.0008858934805039476,0.009444897959183685,0.9995208842482651,0.2992162631972993,0.3750232938475436,0.4216738858936082
KLF1,RP11-676J12.7,False,0.0018903040927272707,0.0070367346938775485,0.9999996629636416,0.7483545502788816,0.2191052331156966,0.6038023053974602
KLF1,ABR,False,0.00328143044001756,0.008942857142857141,0.9998304509098463,0.6752918608017301,0.3402743167979362,0.4567995666124277
KLF1,SERPINF1,False,0.0014740816859016802,0.0115142857142857,0.9911752493364735,0.06405074664007775,0.6109266968504978,0.24494766461313078
KLF1,SMYD4,False,0.00023189423147391874,0.00511428571428571,0.9999999999998506,1.225382484883371,0.00571810104452384,0.9869198838458437
KLF1,AC099684.1,False,0.0016990063649056726,0.007775510204081633,0.9999934788704029,0.5194422221542734,0.15861628599088046,0.6940387421369139
KLF1,SRR,False,0.0007605568987624557,0.007212244897959182,0.9999992591882914,0.32251783840781584,0.07002951913499197,0.8510801880434626
KLF1,RP11-235E17.2,False,0.00027173290524624044,0.00831428571428569,0.9999651198529641,0.08412168822171663,0.2533361437080861,0.5580381063298491
KLF1,P2RX5,False,0.001038680674960005,0.009191836734693884,0.9997099450752696,0.27767364362786046,0.3399585188372316,0.45713184997877543
KLF1,RP11-104O19.4,False,0.0002642953504374179,0.0064244897959183644,0.9999999872298034,0.015943240727359944,0.09916278840786028,0.7958609786184476
KLF1,ALOX15,False,0.000789988860728923,0.007053061224489794,0.9999996364365701,0.10956495389329907,0.0937322013908936,0.8058752141171199
KLF1,RP11-314A20.2,False,0.002241933129018786,0.0065469387755102,0.9999999735307131,1.4426626838935421,0.1592133971281178,0.6930851645099531
KLF1,PSMB6,False,0.0014460852824677809,0.00934693877551021,0.9996035245650655,1.2889390175631306,0.3353034517295734,0.46205805779076226
KLF1,SPAG7,False,0.001807572892591669,0.010044897959183674,0.9986465385022623,0.6106440565724643,0.4785129434947291,0.33226688234813806
KLF1,RPAIN,False,0.0014162764449808282,0.007142857142857145,0.999999453595989,0.38841467443588523,0.17136494450753526,0.6739614492360442
KLF1,RNASEK-C17orf49,False,0.002781437813739449,0.007677551020408124,0.9999953764196592,1.7591149729555091,0.22384316253930872,0.5972509338277201
KLF1,POLR2A,False,0.0013816741318633322,0.008073469387755106,0.9999828093618169,0.6129412459319328,0.23771550430267868,0.5784748680574193
KLF1,TP53,False,0.0007815512825118378,0.007530612244897955,0.9999973095213203,0.26482638415612464,0.17026500045280044,0.6756705647995871
KLF1,AC129492.6,False,0.0007253626455735616,0.007155102040816319,0.9999994230693174,0.25375759473934134,0.09556803695124508,0.8024758344625319
KLF1,SPDYE4,False,0.0011702620559316558,0.009506122448979581,0.9994623330921104,0.9589494113935646,0.3883356190591849,0.4089445087694895
KLF1,PIK3R6,False,0.0021213127787553664,0.007118367346938714,0.9999995103043642,1.5553326227453486,0.17176708867712384,0.6733376692100037
KLF1,STX8,False,0.0009792735470386092,0.005938775510204084,0.9999999995513492,0.484280168749359,0.0394802003799939,0.9131030629958466
KLF1,GSG1L2,False,0.000842042902573025,0.005783673469387768,0.9999999998715274,0.05300700105542744,0.04474866189194544,0.9020930525177837
KLF1,MYH3,False,0.0025136896098784285,0.006934693877550968,0.9999997926462274,1.4832743935889254,0.05398182633519827,0.8831168549150371
KLF1,CTC-297N7.1,False,0.0007625123037156611,0.00857142857142857,0.9999304780754333,0.23622870700778675,0.024436879769919994,0.9452857700083098
KLF1,RP11-628O18.1,False,0.00033143312884864005,0.007053061224489815,0.9999996364365701,0.1734656266262373,0.09652222047325039,0.8007146592690455
KLF1,RP11-214O1.1,False,0.0005751013119115135,0.006102040816326537,0.9999999984879163,0.7155937950356517,0.06624283477724748,0.8585333402964342
KLF1,AC005863.1,False,0.0020735777016027716,0.007163265306122449,0.999999401869613,1.1957820381984428,0.24788524736273626,0.5650862665391876
KLF1,NCOR1,False,0.002850486322747469,0.005669387755102034,0.9999999999521462,1.373115936822043,0.045051170288963896,0.9014649171959882
KLF1,RASD1,False,0.0017645290587168581,0.007151020408163275,0.999999433412134,0.7998700494551427,0.18369403039302437,0.6550975415383453
KLF1,TOM1L2,False,0.003523250412103327,0.01410204081632653,0.9384023806154322,0.9403814351844666,1.0659076152512077,0.08591962735161872
KLF1,GRAP,False,0.0026831930347716083,0.010212244897959202,0.9982505913575679,1.2983987967412685,0.44815281149164815,0.3563257340719471
KLF1,RP11-160E2.11,False,0.0012603566911532401,0.008261224489795924,0.9999699941934045,0.21193416520566463,0.247652728688214,0.5653888913594064
KLF1,MAPK7,False,0.001282793790111354,0.007791836734693872,0.999993102974305,0.8286750591914256,0.2097545217215622,0.6169436212224653
KLF1,CTB-187M2.1,False,0.0010969724614638082,0.00992653061224491,0.9988803569749982,0.2662217005910341,0.5378226247237541,0.28985271672824575
KLF1,CTD-2008P7.8,False,0.0011866052135859563,0.007102040816326524,0.9999995450897177,0.4160379666716643,0.14639457317311338,0.7138474735917166
KLF1,TNFAIP1,False,0.001785368456467049,0.009342857142857139,0.9996066920966783,0.12775595167293394,0.4160784846064589,0.38363790914928364
KLF1,SUPT6H,False,0.0006760389504177191,0.009285714285714286,0.9996488706016745,0.6259642872871309,0.29699239108215014,0.504670139398167
KLF1,RP11-1148O4.2,False,0.0018446185871324994,0.00686122448979587,0.999999855812093,1.4630070448245265,0.321171472226104,0.47734076828123906
KLF1,CTD-2349P21.9,False,0.001175795563959237,0.009583673469387752,0.9993797997484865,0.856780865140389,0.4730497585453404,0.33647301634824667
KLF1,CTD-2349P21.11,False,0.0013655819847934775,0.007526530612244897,0.9999973508986726,0.4413315236137006,0.010189104024147763,0.9768117970300617
KLF1,NF1,False,0.0025073258150095723,0.011522448979591829,0.9911009369687824,0.6530165456926084,0.7419818488778887,0.18114157982609191
KLF1,COPRS,False,0.0003567968852251156,0.007955102040816314,0.9999881483209245,0.5387462217131702,0.19838707178517784,0.633305016594651
KLF1,CDK5R1,False,0.0017476216348952037,0.008065306122448962,0.9999832357581185,1.4403799802743045,0.15685149081523642,0.6968647697888326
KLF1,LIG3,False,0.0007043871096717795,0.005604081632653059,0.9999999999735133,0.07830751032691592,0.03194928926489499,0.9290748646003233
