gene_id	gene_symbol	dtc_pc9_minus_h4006	pc9_dtc_effect	h4006_dtc_effect	pc9_dtec_effect	h4006_dtec_effect	absolute_dtc_branch_score	dtc_rank	branch
ENSG00000253729	PRKDC	-2.449996398556431	-1.5848742418490822	0.865122156707349	-1.6986237270753013	1.7521506401900369	2.449996398556431	4137	H4006_replication
ENSG00000134278	SPIRE1	2.449607779516634	0.6365638549606037	-1.8130439245560304	1.468572152242484	-1.7991433761618747	2.449607779516634	4138	PC9_adaptive_stress
ENSG00000158955	WNT9B	-2.4490387009494956	-1.226785111752334	1.2222535891971615	-0.7856969966608626	0.3813782648910019	2.4490387009494956	4139	H4006_replication
ENSG00000149571	KIRREL3	-2.4486207412390786	-0.6271567395698664	1.821464001669212	-0.4461436937774028	1.6441865682642285	2.4486207412390786	4140	H4006_replication
ENSG00000152782	PANK1	2.4482760558913697	0.890166716520784	-1.5581093393705858	0.43385292666738723	-1.5991638285711773	2.4482760558913697	4141	PC9_adaptive_stress
ENSG00000253981	ALG1L13P	2.4482623475035066	1.1962109781749009	-1.252051369328606	0.32075802015430077	-0.754475953299647	2.4482623475035066	4142	PC9_adaptive_stress
ENSG00000054523	KIF1B	2.448063143281142	1.1142172905094527	-1.333845852771689	1.4846233248713339	-0.2382341731814359	2.448063143281142	4143	PC9_adaptive_stress
ENSG00000102225	CDK16	2.448050926403587	0.909239519618406	-1.5388114067851812	1.2677839359371479	-1.3788757175500077	2.448050926403587	4144	PC9_adaptive_stress
ENSG00000162892	IL24	-2.4476308248091136	-0.6590931801634154	1.788537644645698	1.3048717506624936	1.6999576135319283	2.4476308248091136	4145	H4006_replication
ENSG00000136986	DERL1	2.447522580683895	0.6387500864874482	-1.8087724941964467	-0.7951747497576811	-1.7807899088906467	2.447522580683895	4146	PC9_adaptive_stress
ENSG00000278053	DDX52	-2.4468869361837267	-0.6716934197674812	1.7751935164162456	1.0123597429492603	1.791403288111209	2.4468869361837267	4147	H4006_replication
ENSG00000158517	NCF1	2.446877816428615	0.9348912821788811	-1.5119865342497338	1.1830066994935684	-1.4163864429946438	2.446877816428615	4148	PC9_adaptive_stress
ENSG00000168237	GLYCTK	-2.446480945359631	-1.5236641819862657	0.9228167633733653	-1.3069833573891925	1.193146092764176	2.446480945359631	4149	H4006_replication
ENSG00000088002	SULT2B1	-2.444846589303592	-1.7539499140619879	0.6908966752416044	-1.7131157401035195	-1.252808550600102	2.444846589303592	4150	H4006_replication
ENSG00000224597	SVIL-AS1	-2.444762751713809	-1.0775348981672948	1.367227853546514	-1.1092390990471739	0.594377067170334	2.444762751713809	4151	H4006_replication
ENSG00000171223	JUNB	2.444640439368116	1.7672563346245216	-0.6773841047435942	1.8066686528540403	-0.37834522665062825	2.444640439368116	4152	PC9_adaptive_stress
ENSG00000103353	UBFD1	2.4433518206400864	0.6867658693431582	-1.7565859512969282	0.9420465432053129	-1.6836017255391678	2.4433518206400864	4153	PC9_adaptive_stress
ENSG00000120688	WBP4	-2.442988794890289	-0.6658646407071257	1.7771241541831633	0.5968210388389164	1.7575867143859178	2.442988794890289	4154	H4006_replication
ENSG00000196453	ZNF777	2.4428817780433727	0.632165382252515	-1.8107163957908576	0.8610591834654943	-1.570093724940186	2.4428817780433727	4155	PC9_adaptive_stress
ENSG00000164597	COG5	2.4427841693489065	0.6424958488371051	-1.8002883205118014	1.5928224255570447	-1.81248839229183	2.4427841693489065	4156	PC9_adaptive_stress
ENSG00000113924	HGD	2.4427150743792154	1.2725317906478686	-1.170183283731347	0.21195454521181217	-1.79099916632625	2.4427150743792154	4157	PC9_adaptive_stress
ENSG00000106246	PTCD1	-2.442188623657273	-0.8169894931423451	1.625199130514928	-0.27381304513897275	1.6985705244710134	2.442188623657273	4158	H4006_replication
ENSG00000226287	TMEM191A	2.4419323541004396	0.6494941677099755	-1.7924381863904641	-0.269807863997958	-1.4719215336102505	2.4419323541004396	4159	PC9_adaptive_stress
ENSG00000164828	SUN1	2.440814217821509	1.1600903396417237	-1.2807238781797854	1.6667584235334378	-1.5114382389057548	2.440814217821509	4160	PC9_adaptive_stress
ENSG00000101680	LAMA1	2.440002140020103	0.6272922795008748	-1.8127098605192278	1.0338925191380175	1.2855103129853807	2.440002140020103	4161	PC9_adaptive_stress
ENSG00000197157	SND1	2.439628652003721	0.6508975477016522	-1.788731104302069	0.9584994801841262	-1.816389025958713	2.439628652003721	4162	PC9_adaptive_stress
ENSG00000236078	LINC01447	-2.4394733568041183	-1.2560246984048096	1.1834486583993087	-1.5287886722654704	1.1764400219115547	2.4394733568041183	4163	H4006_replication
ENSG00000231651	DLG3-AS1	2.438849371017515	1.2909944487358058	-1.1478549222817094	0.7249773465637745	-1.7080977556506862	2.438849371017515	4164	PC9_adaptive_stress
ENSG00000257859	CASC18	2.437599226347897	1.6211026454201711	-0.8164965809277259	1.6603841603256204	0.6085806194501845	2.437599226347897	4165	PC9_adaptive_stress
ENSG00000170035	UBE2E3	-2.436944953121249	-1.6861180199681032	0.7508269331531461	-1.5349461003814666	1.7795034170095891	2.436944953121249	4166	H4006_replication
ENSG00000187984	ANKRD19P	2.4369386173428493	1.210762673348109	-1.2261759439947402	1.463044714913421	-0.9499386208355401	2.4369386173428493	4167	PC9_adaptive_stress
ENSG00000273841	TAF9	-2.43641383274824	-1.6506897076850102	0.7857241250632296	-1.2860675059646403	1.5539291216249154	2.43641383274824	4168	H4006_replication
ENSG00000254025	BRIX1P1	-2.4358725777067254	-1.7108952311429508	0.7249773465637745	-0.6566326322011027	1.4532338377161502	2.4358725777067254	4169	H4006_replication
ENSG00000085871	MGST2	2.435769633384564	1.7278915076742842	-0.7078781257102797	1.7103281454845165	-1.7972808364569661	2.435769633384564	4170	PC9_adaptive_stress
ENSG00000092820	EZR	-2.4355127703675024	-1.7705905767890924	0.6649221935784098	-1.6512923381740658	-0.8941541415338459	2.4355127703675024	4171	H4006_replication
ENSG00000223875	NBEAP3	2.4351120962953288	1.0741690269969486	-1.3609430692983802	1.692340690917281	1.4754871708551738	2.4351120962953288	4172	PC9_adaptive_stress
ENSG00000041357	PSMA4	-2.434997056071572	-0.8563576199641987	1.5786394361073732	-0.64865780014245	1.5266554025919934	2.434997056071572	4173	H4006_replication
ENSG00000207445	SNORD15B	-2.434322477800738	-1.8257418583505534	0.6085806194501845	-0.9333019836301919	0.7249773465637745	2.434322477800738	4174	H4006_replication
ENSG00000174945	AMZ1	2.4338907314838254	0.9294518486751875	-1.5044388828086381	0.6620157542391036	-1.5046582960324302	2.4338907314838254	4175	PC9_adaptive_stress
ENSG00000166337	TAF10	2.4323287368350477	1.684496889024575	-0.7478318478104725	1.5809339613781952	-0.3612024987531739	2.4323287368350477	4176	PC9_adaptive_stress
ENSG00000225051	HMGB3P22	2.432313576304522	1.4857956817392888	-0.9465178945652335	1.6814088136591014	-0.40781957778114364	2.432313576304522	4177	PC9_adaptive_stress
ENSG00000132912	DCTN4	2.4321792882723563	0.8195829328596405	-1.6125963554127158	1.6463420396819823	-1.2773266770128608	2.4321792882723563	4178	PC9_adaptive_stress
ENSG00000198780	FAM169A	-2.4320121838431374	-0.6221375738484187	1.809874609994719	1.552413796754771	1.5477716280627858	2.4320121838431374	4179	H4006_replication
ENSG00000241472	PTPRG-AS1	-2.4316331521240144	-0.8018159135801138	1.6298172385439007	-0.0844548284579035	1.377826815868009	2.4316331521240144	4180	H4006_replication
ENSG00000136003	ISCU	2.431079266675262	0.8474670028183673	-1.5836122638568944	1.4502856926826286	0.08241412629746295	2.431079266675262	4181	PC9_adaptive_stress
ENSG00000213047	DENND1B	2.430719212486937	0.8291119579032706	-1.6016072545836662	1.5654247379268182	-1.6388248810293686	2.430719212486937	4182	PC9_adaptive_stress
ENSG00000103707	MTFMT	-2.430235693361066	-1.223072552598644	1.2071631407624221	-1.2335056138363325	1.4201956272267147	2.430235693361066	4183	H4006_replication
ENSG00000215041	NEURL4	-2.4301383590043866	-0.8817671005154357	1.548371258488951	-0.49184296304734854	-0.9426368845391029	2.4301383590043866	4184	H4006_replication
ENSG00000107949	BCCIP	-2.43004349392288	-1.7758622155678427	0.6541812783550374	-1.6678817722233086	1.621712989011587	2.43004349392288	4185	H4006_replication
ENSG00000112308	C6orf62	2.429319437056423	1.7132565923417937	-0.7160628447146293	1.763657479051692	0.9227451727478493	2.429319437056423	4186	PC9_adaptive_stress
ENSG00000146122	DAAM2	2.42878613416721	0.631083302225243	-1.797702831941967	0.30160180635416384	-1.7296084137701464	2.42878613416721	4187	PC9_adaptive_stress
ENSG00000100266	PACSIN2	2.4284959378383872	0.659977592025436	-1.7685183458129514	1.6342713276482979	-1.8079483440272144	2.4284959378383872	4188	PC9_adaptive_stress
ENSG00000186231	KLHL32	2.428108466085808	1.2120664500047933	-1.2160420160810146	0.586601292299181	-1.4457219993260688	2.428108466085808	4189	PC9_adaptive_stress
ENSG00000187479	C11orf96	2.427835874280312	0.8333190160518867	-1.5945168582284253	0.6085806194501845	-0.5695069562803068	2.427835874280312	4190	PC9_adaptive_stress
ENSG00000157224	CLDN12	2.4270128773462645	0.6593996590265196	-1.7676132183197446	1.5967266136618912	-1.7822012247700478	2.4270128773462645	4191	PC9_adaptive_stress
ENSG00000141279	NPEPPS	-2.4269161423084915	-0.7028455579040902	1.7240705844044013	0.6152654652124523	1.5832706981472546	2.4269161423084915	4192	H4006_replication
ENSG00000162980	ARL5A	-2.4262008778246744	-1.5971908120450569	0.8290100657796176	-1.373436436127883	1.4769662282752005	2.4262008778246744	4193	H4006_replication
ENSG00000081803	CADPS2	2.425633307155207	0.6438749073412122	-1.7817583998139948	1.762862314584623	-1.686653461100439	2.425633307155207	4194	PC9_adaptive_stress
ENSG00000232284	GNG12-AS1	2.4254975969932	1.4361884608714575	-0.9893091361217423	1.497974886363588	-1.2648939958216867	2.4254975969932	4195	PC9_adaptive_stress
ENSG00000177873	ZNF619	2.4254770626418303	0.6499329600033799	-1.7755441026384504	0.6205498176788622	-1.5342233536399879	2.4254770626418303	4196	PC9_adaptive_stress
ENSG00000073734	ABCB11	2.4253813223078486	0.6085806194501845	-1.8168007028576643	1.2909944487358058	-1.1267755622240203	2.4253813223078486	4197	PC9_adaptive_stress
ENSG00000170242	USP47	2.425095201463181	0.7962048498615951	-1.628890351601586	0.9491545816101027	-0.8118116423031798	2.425095201463181	4198	PC9_adaptive_stress
ENSG00000265808	SEC22B	2.424388740648088	1.7851898101947559	-0.6391989304533323	1.8042492772833438	-1.5811637767547029	2.424388740648088	4199	PC9_adaptive_stress
ENSG00000153066	TXNDC11	2.424092517467454	0.6344605262998142	-1.78963199116764	0.6012618801758589	-1.758314475653171	2.424092517467454	4200	PC9_adaptive_stress
ENSG00000060656	PTPRU	2.4239910895503396	0.6046592513444055	-1.8193318382059342	0.032217436476686206	-1.6551087863633112	2.4239910895503396	4201	PC9_adaptive_stress
ENSG00000205312	KRT17P4	-2.4239773673719602	-1.6990000208081857	0.7249773465637745	-1.647151719499839	-0.8164965809277259	2.4239773673719602	4202	H4006_replication
ENSG00000105968	H2AFV	-2.422729271641999	-0.6683026553408975	1.7544266163011013	0.436913748205762	1.7859633306327405	2.422729271641999	4203	H4006_replication
ENSG00000198093	ZNF649	-2.4226896938256672	-0.86179703557545	1.5608926582502174	-0.611430699198433	0.7487864999560188	2.4226896938256672	4204	H4006_replication
ENSG00000153485	TMEM251	-2.422530224188336	-1.7350774306378112	0.6874527935505248	-1.7460844815359513	-1.4564931653957665	2.422530224188336	4205	H4006_replication
ENSG00000181143	MUC16	2.4214786445059078	1.7932042960927257	-0.6282743484131819	1.7699137884448417	0.794689229217121	2.4214786445059078	4206	PC9_adaptive_stress
ENSG00000149418	ST14	2.421077162908257	0.6427297207017143	-1.7783474422065426	0.45671434453530024	-1.5152661134796888	2.421077162908257	4207	PC9_adaptive_stress
ENSG00000141933	TPGS1	2.420558800584552	1.7343812395476257	-0.6861775610369267	1.7029886049449834	0.6976954566700129	2.420558800584552	4208	PC9_adaptive_stress
ENSG00000151292	CSNK1G3	2.419173270501295	0.8052853333921974	-1.6138879371090973	1.5912879030196243	-1.5641676731464038	2.419173270501295	4209	PC9_adaptive_stress
ENSG00000177954	RPS27	2.419098818383417	0.6578184190254657	-1.761280399357951	-0.5202307897135121	-1.5008095456588886	2.419098818383417	4210	PC9_adaptive_stress
ENSG00000171786	NHLH1	2.4188056595795002	1.3572110740538161	-1.0615945855256839	1.47742697193729	-0.08892674099916434	2.4188056595795002	4211	PC9_adaptive_stress
ENSG00000241978	AKAP2	-2.4186712949125893	-0.8852742385082693	1.53339705640432	0.6316624241691959	1.6967237497771714	2.4186712949125893	4212	H4006_replication
ENSG00000137992	DBT	2.4182338596652477	0.6372324725793442	-1.7810013870859036	1.0964436622674794	-1.7740025227131428	2.4182338596652477	4213	PC9_adaptive_stress
ENSG00000105204	DYRK1B	-2.4180697136445444	-0.6017560254305276	1.8163136882140165	-0.8552343149685546	1.8038674367917131	2.4180697136445444	4214	H4006_replication
ENSG00000111252	SH2B3	-2.4176646044948056	-1.8161436785947358	0.6015209259000698	-1.7709755060001013	1.6784652153377626	2.4176646044948056	4215	H4006_replication
ENSG00000197249	SERPINA1	2.4173334857836863	0.6085806194501845	-1.8087528663335017	0.2815320631478312	-1.7647910252470225	2.4173334857836863	4216	PC9_adaptive_stress
ENSG00000237709	EEF1A1P28	2.417025262319315	0.9637914246031648	-1.4532338377161502	0.2612243374556663	-0.7665997434098146	2.417025262319315	4217	PC9_adaptive_stress
ENSG00000186017	ZNF566	-2.4169013932653454	-0.733163936144745	1.6837374571206005	0.7955299360209507	1.2447272287891105	2.4169013932653454	4218	H4006_replication
ENSG00000175920	DOK7	2.415590105112013	0.7112501910598767	-1.7043399140521367	1.5154517887281242	-1.5416551822723854	2.415590105112013	4219	PC9_adaptive_stress
ENSG00000169375	SIN3A	2.4151902217929018	0.647088804849273	-1.7681014169436289	0.5137716111244037	-1.786448925164338	2.4151902217929018	4220	PC9_adaptive_stress
ENSG00000022567	SLC45A4	2.4141663171043675	0.8123315325952679	-1.6018347845090997	-1.5856375866352739	-1.472751252691317	2.4141663171043675	4221	PC9_adaptive_stress
ENSG00000124151	NCOA3	2.4139840044833467	1.6809899343467363	-0.7329940701366104	1.6226077646051231	0.7705249945408774	2.4139840044833467	4222	PC9_adaptive_stress
ENSG00000124575	HIST1H1D	-2.413043068826003	-0.8164965809277259	1.5965464878982774	-0.8164965809277259	-0.8164965809277259	2.413043068826003	4223	H4006_replication
ENSG00000273706	LHX1	-2.4130268358602547	-1.8155870820326319	0.5974397538276229	-1.7839852535161582	1.7979441333684392	2.4130268358602547	4224	H4006_replication
ENSG00000102854	MSLN	2.412558227806307	1.7492711199541517	-0.6632871078521552	1.7733460615533316	1.4543719416050647	2.412558227806307	4225	PC9_adaptive_stress
ENSG00000150403	TMCO3	2.411010858815775	1.798424868256685	-0.6125859905590898	1.808170594207391	-1.8029696430795346	2.411010858815775	4226	PC9_adaptive_stress
ENSG00000150893	FREM2	2.4101788554828705	1.6428205952242623	-0.7673582602586082	1.6322424168111256	2.7755575615628914e-17	2.4101788554828705	4227	PC9_adaptive_stress
ENSG00000127989	MTERF1	-2.4087933964852732	-0.664234617076982	1.7445587794082913	0.7667390560809225	1.6546626615294917	2.4087933964852732	4228	H4006_replication
ENSG00000161202	DVL3	2.4085357988327303	1.7296073717697986	-0.6789284270629314	1.732746199463077	-1.4559037582124428	2.4085357988327303	4229	PC9_adaptive_stress
ENSG00000170876	TMEM43	-2.4083297404381216	-0.6370143234791426	1.7713154169589793	1.0263440772033148	1.4020687425952711	2.4083297404381216	4230	H4006_replication
ENSG00000104973	MED25	2.407624032293435	1.3853961650495543	-1.0222278672438803	1.625391180605085	1.009996542551293	2.407624032293435	4231	PC9_adaptive_stress
ENSG00000136274	NACAD	-2.4073880080242622	-0.6632871078521552	1.744100900172107	-0.9868657892069614	0.713329783808293	2.4073880080242622	4232	H4006_replication
ENSG00000271601	LIX1L	2.4068998772233448	0.7111251585876064	-1.6957747186357386	1.469140711684376	1.7273166400256508	2.4068998772233448	4233	PC9_adaptive_stress
ENSG00000103591	AAGAB	-2.4064419492336913	-1.0965826264180931	1.3098593228155981	-0.7586901242244493	0.47429426343177694	2.4064419492336913	4234	H4006_replication
ENSG00000131378	RFTN1	2.406105642919106	0.9584792651436415	-1.4476263777754645	0.9384865095808721	1.8149476393941142	2.406105642919106	4235	PC9_adaptive_stress
ENSG00000165650	PDZD8	-2.4055114516943523	-1.4782616798372803	0.9272497718570721	-1.4803011909886694	-1.5598506837772388	2.4055114516943523	4236	H4006_replication
ENSG00000140992	PDPK1	-2.404727179171081	-0.8440846343256403	1.5606425448454404	-0.9079831007078694	-0.42390379698152203	2.404727179171081	4237	H4006_replication
ENSG00000259332	ST20-MTHFS	2.4044690594687195	0.7830117866057915	-1.6214572728629282	1.012753807030529	-1.6434868271292447	2.4044690594687195	4238	PC9_adaptive_stress
ENSG00000060339	CCAR1	-2.4044250674194787	-0.8142998276492642	1.5901252397702144	0.3763450558058081	-0.23956057056585284	2.4044250674194787	4239	H4006_replication
ENSG00000033178	UBA6	-2.403670969578746	-1.2676411415391091	1.1360298280396373	-0.18524103641248071	1.7143873678066393	2.403670969578746	4240	H4006_replication
ENSG00000114450	GNB4	-2.4030187294007304	-0.6818194248020721	1.7211993045986584	1.7005358339787313	1.8003130715733766	2.4030187294007304	4241	H4006_replication
ENSG00000101290	CDS2	-2.4029726461750904	-1.6168228613919005	0.78614978478319	-1.6724027480883525	0.8928394888313105	2.4029726461750904	4242	H4006_replication
ENSG00000198060	MARCH5	-2.4028829902409594	-0.6889559492969346	1.7139270409440246	0.5829264988936389	1.7874489288985846	2.4028829902409594	4243	H4006_replication
ENSG00000083457	ITGAE	-2.4022185546427557	-1.237047682387518	1.1651708722552376	-0.4787515866654425	1.298029740787365	2.4022185546427557	4244	H4006_replication
ENSG00000151208	DLG5	2.401638382716066	0.614440677040331	-1.787197705675735	0.7418104718935162	-1.5339030732702361	2.401638382716066	4245	PC9_adaptive_stress
ENSG00000243232	PCDHAC2	2.4015571256973045	0.5799288588106668	-1.8216282668866377	-1.5634999891676626	-1.7320085731786539	2.4015571256973045	4246	PC9_adaptive_stress
ENSG00000115839	RAB3GAP1	2.401477551610772	0.6055971838087468	-1.795880367802025	1.0695374102531008	-1.8135788228866478	2.401477551610772	4247	PC9_adaptive_stress
ENSG00000169762	TAPT1	-2.4006713531782555	-0.777028853702046	1.6236424994762098	0.03874759477582328	-1.5959152103906158	2.4006713531782555	4248	H4006_replication
ENSG00000147133	TAF1	2.3999579165106746	1.623327279713368	-0.7766306367973067	1.6910304286301745	-0.4065606981016776	2.3999579165106746	4249	PC9_adaptive_stress
ENSG00000256436	TAS2R31	-2.3995797857764343	-0.6085806194501845	1.79099916632625	-0.6085806194501845	0.8164965809277258	2.3995797857764343	4250	H4006_replication
ENSG00000174010	KLHL15	2.3987033785372454	0.5816368038989977	-1.8170665746382477	1.1431905885717617	-1.604201046471304	2.3987033785372454	4251	PC9_adaptive_stress
ENSG00000163348	PYGO2	-2.398600903930664	-0.6245488159334281	1.7740520879972361	-0.07446732270602785	1.8015528581883669	2.398600903930664	4252	H4006_replication
ENSG00000184182	UBE2F	-2.397951725643734	-1.7955650414141118	0.6023866842296222	-1.7632968775530504	1.3222134469500548	2.397951725643734	4253	H4006_replication
ENSG00000047621	C12orf4	-2.397782961461404	-0.5875119547166159	1.8102710067447885	1.4819845741314774	1.7872632295177988	2.397782961461404	4254	H4006_replication
ENSG00000205730	ITPRIPL2	-2.3976946290193544	-0.7258175613825032	1.671877067636851	1.4038538934668616	0.9023916807331502	2.3976946290193544	4255	H4006_replication
ENSG00000197275	RAD54B	-2.397664217265663	-1.735794739264934	0.6618694780007288	-1.50166344226328	1.7837471871558792	2.397664217265663	4256	H4006_replication
ENSG00000151148	UBE3B	2.3976248551470993	1.6662168092881076	-0.7314080458589917	1.7619289035573276	-1.244410477704748	2.3976248551470993	4257	PC9_adaptive_stress
ENSG00000216937	CCDC7	2.3971044474190304	1.0202781303647934	-1.376826317054237	1.3100021453317943	-1.45036091495246	2.3971044474190304	4258	PC9_adaptive_stress
ENSG00000107165	TYRP1	2.3965062846978133	1.799744815189153	-0.59676146950866	1.790330458840499	0.3215118786736648	2.3965062846978133	4259	PC9_adaptive_stress
ENSG00000227477	STK4-AS1	-2.3959619552218068	-1.0224589196408695	1.3735030355809372	-1.2317813467492884	0.36766221414097333	2.3959619552218068	4260	H4006_replication
ENSG00000184492	FOXD4L1	-2.3955971748125204	-0.6983987867962207	1.6971983880162995	-0.7961297317586113	1.5963545834760131	2.3955971748125204	4261	H4006_replication
ENSG00000102595	UGGT2	2.3950750167530415	1.7400661400107142	-0.6550088767423271	1.780731253227815	-1.711958563059064	2.3950750167530415	4262	PC9_adaptive_stress
ENSG00000188186	LAMTOR4	2.394124835038751	0.6276225985734264	-1.766502236465325	0.754413148053769	-1.6676045908761639	2.394124835038751	4263	PC9_adaptive_stress
ENSG00000239257	RPL23AP1	2.3922532285369975	1.1515066139397885	-1.240746614597209	1.1795101557166108	-1.6656034116078144	2.3922532285369975	4264	PC9_adaptive_stress
ENSG00000171860	C3AR1	2.3918083243200368	1.7832277048698524	-0.6085806194501845	1.7988896670379217	1.6208805163299846	2.3918083243200368	4265	PC9_adaptive_stress
ENSG00000136940	PDCL	2.391771322856776	1.682284637237223	-0.7094866856195527	1.7345981198837666	0.837532066262547	2.391771322856776	4266	PC9_adaptive_stress
ENSG00000152475	ZNF837	2.3913794962791046	1.5919665869861235	-0.7994129092929809	1.528397229043482	-0.5249269372452909	2.3913794962791046	4267	PC9_adaptive_stress
ENSG00000139746	RBM26	-2.390625210668696	-0.9386172476781086	1.4520079629905873	0.3695486766713431	0.5272751013811907	2.390625210668696	4268	H4006_replication
ENSG00000147454	SLC25A37	2.389814281353651	0.7017956960120036	-1.6880185853416472	1.5047816355799521	-1.0045713829343434	2.389814281353651	4269	PC9_adaptive_stress
ENSG00000151338	MIPOL1	2.389146497341442	1.2550002080168445	-1.1341462893245977	1.6528849945676642	-1.7384672361475382	2.389146497341442	4270	PC9_adaptive_stress
ENSG00000090554	FLT3LG	2.3889599776026547	1.0742842443952303	-1.3146757332074246	1.6116748027086039	-1.2511850190482758	2.3889599776026547	4271	PC9_adaptive_stress
ENSG00000015285	WAS	2.3886110875679587	1.331193148507066	-1.0574179390608927	0.7515701258840397	-0.9299046117243022	2.3886110875679587	4272	PC9_adaptive_stress
ENSG00000174606	ANGEL2	-2.3884892957013113	-0.59067037436747	1.7978189213338414	0.3438512917672836	1.7813482723966974	2.3884892957013113	4273	H4006_replication
ENSG00000136861	CDK5RAP2	2.388179090073183	0.6297176746986944	-1.7584614153744886	0.7102764136006661	-0.06469830690106247	2.388179090073183	4274	PC9_adaptive_stress
ENSG00000131495	NDUFA2	2.387456035124515	1.2141405201941209	-1.1733155149303944	1.2414227491323764	-0.7180857867800952	2.387456035124515	4275	PC9_adaptive_stress
ENSG00000176222	ZNF404	2.3873785958180815	1.7930103804374355	-0.594368215380646	1.8121822818429667	-1.7644666039303973	2.3873785958180815	4276	PC9_adaptive_stress
ENSG00000185009	AP3M1	-2.3871876937513603	-0.6398930361109731	1.7472946576403874	0.049168123761411595	1.7302825942502735	2.3871876937513603	4277	H4006_replication
ENSG00000007062	PROM1	2.387137718770777	1.8239486944280032	-0.5631890243427741	1.8141199446857694	0.6523838776150207	2.387137718770777	4278	PC9_adaptive_stress
ENSG00000257594	GALNT4	2.3871010694385455	1.490903909356557	-0.8961971600819885	1.7685416991399618	0.10377043826262167	2.3871010694385455	4279	PC9_adaptive_stress
ENSG00000139505	MTMR6	-2.3870140637286372	-0.7570389277044194	1.629975136024218	1.5190995158887315	1.624214457584762	2.3870140637286372	4280	H4006_replication
ENSG00000111731	C2CD5	-2.386978062327774	-0.7534319703216639	1.63354609200611	1.300019610035266	1.5418516251025807	2.386978062327774	4281	H4006_replication
ENSG00000146282	RARS2	2.386750092653613	0.7941088044768188	-1.5926412881767944	1.4867419467312353	-1.4407594622303694	2.386750092653613	4282	PC9_adaptive_stress
ENSG00000181481	RNF135	2.3864596050224454	0.6234698146645908	-1.7629897903578544	-0.15280854750511824	-1.7441471095948504	2.3864596050224454	4283	PC9_adaptive_stress
ENSG00000078699	CBFA2T2	2.3860854697023997	1.779801145925765	-0.6062843237766347	1.8003198917294323	-0.3693638873669809	2.3860854697023997	4284	PC9_adaptive_stress
ENSG00000163463	KRTCAP2	2.3845810477733105	1.5281598706834907	-0.85642117708982	1.3910863466702197	-1.7432016045634362	2.3845810477733105	4285	PC9_adaptive_stress
ENSG00000095002	MSH2	-2.3845643111944907	-1.7185460847912282	0.6660182264032626	-1.4238481492228732	1.7186396412572806	2.3845643111944907	4286	H4006_replication
ENSG00000100711	ZFYVE21	2.3845365223093418	0.7163661548186373	-1.6681703674907045	0.5966685145033535	-1.8019893327822714	2.3845365223093418	4287	PC9_adaptive_stress
ENSG00000149926	FAM57B	2.383987200426603	1.6131256574212536	-0.7708615430053496	1.7268000967544634	0.9010923750558122	2.383987200426603	4288	PC9_adaptive_stress
ENSG00000249014	HMGN2P4	-2.3836990303015755	-1.53743739788397	0.8462616324176053	-1.1603186515942339	0.1448700476724257	2.3836990303015755	4289	H4006_replication
ENSG00000245910	SNHG6	2.3836172902715633	0.6017706268294274	-1.7818466634421357	0.4764431580892966	-1.2920435144475795	2.3836172902715633	4290	PC9_adaptive_stress
ENSG00000281406	BLACAT1	2.3835541629446046	1.2719904947217717	-1.111563668222833	1.5839748214168448	1.6240203757110327	2.3835541629446046	4291	PC9_adaptive_stress
ENSG00000162521	RBBP4	-2.3824736762250787	-0.5968094606057099	1.7856642156193687	0.2655378004277974	1.7929171749356354	2.3824736762250787	4292	H4006_replication
ENSG00000144746	ARL6IP5	2.382158049693958	1.5903400297639747	-0.7918180199299831	1.7662039864907801	-1.3402235744037139	2.382158049693958	4293	PC9_adaptive_stress
ENSG00000100558	PLEK2	-2.3819835953103174	-1.8052841527601577	0.5766994425501599	-1.7930280039704065	1.130462385015469	2.3819835953103174	4294	H4006_replication
ENSG00000213149	CNN2P9	2.381596736001562	1.5957962343525658	-0.7858005016489964	1.6455639639692132	0.789123851996621	2.381596736001562	4295	PC9_adaptive_stress
ENSG00000143952	VPS54	-2.380427992705682	-1.5905888055030883	0.7898391872025938	-1.364707252892931	0.49589988875863	2.380427992705682	4296	H4006_replication
ENSG00000145337	PYURF	-2.379983719765558	-1.4748348944403349	0.9051488253252232	-1.5478120926301573	1.123508611883572	2.379983719765558	4297	H4006_replication
ENSG00000117724	CENPF	2.3793035141460823	0.5857231568274515	-1.7935803573186309	0.27853493188465855	1.7570016442740162	2.3793035141460823	4298	PC9_adaptive_stress
ENSG00000119125	GDA	2.379012157803498	1.3182156403990202	-1.060796517404478	1.1412155599482403	1.7585784140888623	2.379012157803498	4299	PC9_adaptive_stress
ENSG00000055163	CYFIP2	-2.3778268356608185	-0.5649442781470766	1.8128825575137422	-0.591098679475161	1.6123181921125305	2.3778268356608185	4300	H4006_replication
ENSG00000198574	SH2D1B	-2.3776133462730185	-1.0866188975372133	1.2909944487358054	-1.6369801357563167	1.7673533037499334	2.3776133462730185	4301	H4006_replication
ENSG00000169727	GPS1	-2.376753934592439	-1.7206208462453332	0.6561330883471055	-1.7591559249508115	0.27609956766795174	2.376753934592439	4302	H4006_replication
ENSG00000182318	ZSCAN22	-2.376409905970876	-0.6132417727671798	1.763168133203696	0.29890758467089534	1.7039665501712646	2.376409905970876	4303	H4006_replication
ENSG00000227356	LINC00866	2.375933923200117	0.6085806194501845	-1.7673533037499327	0.0	-1.4532338377161502	2.375933923200117	4304	PC9_adaptive_stress
