gene,group,expression
HSPA5,control,0.6559860859200619
HSPA5,control,0.7301464136009127
HSPA5,control,1.4555337100348655
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.5396520782305246
HSPA5,control,0.9064743746342875
HSPA5,control,0.6196992744367893
HSPA5,control,0.0
HSPA5,control,0.7230859386426304
HSPA5,control,1.0175165966441804
HSPA5,control,0.8878077019401655
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.3380546546054712
HSPA5,control,0.4870028799379933
HSPA5,control,1.6611384602017791
HSPA5,control,0.0
HSPA5,control,0.8131588777137903
HSPA5,control,1.2659536264750824
HSPA5,control,1.4728174001699683
HSPA5,control,1.1617090464856648
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.6675664030639938
HSPA5,control,0.6689567271455422
HSPA5,control,0.7418168889875516
HSPA5,control,0.8759064699063042
HSPA5,control,1.1259408848276526
HSPA5,control,1.2441984909953097
HSPA5,control,1.4492029689803605
HSPA5,control,0.0
HSPA5,control,1.1499271624516538
HSPA5,control,0.8143481167695866
HSPA5,control,0.5911485535856058
HSPA5,control,1.0178550611104664
HSPA5,control,0.0
HSPA5,control,0.5960100395271087
HSPA5,control,1.1327417645687397
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.8113471087057953
HSPA5,control,0.4863506511295369
HSPA5,control,0.0
HSPA5,control,1.2411008226796716
HSPA5,control,1.2293377810090862
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.5203642579668462
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.7993366566540884
HSPA5,control,0.0
HSPA5,control,0.65094247656987
HSPA5,control,2.5590252676122875
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.8054144824310264
HSPA5,control,1.1031214261800661
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.6875446472510506
HSPA5,control,0.5665602602882337
HSPA5,control,1.3311820256628648
HSPA5,control,0.0
HSPA5,control,0.6633398534627535
HSPA5,control,0.0
HSPA5,control,1.4635867216674872
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.1325278635241083
HSPA5,control,1.1206900455794986
HSPA5,control,0.6220875871750556
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.8871351616626931
HSPA5,control,1.3853201525872105
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.4358977607403787
HSPA5,control,0.5578004208930065
HSPA5,control,0.7556162215424791
HSPA5,control,0.5078830417158929
HSPA5,control,1.1719135523607171
HSPA5,control,0.5462376619892466
HSPA5,control,0.0
HSPA5,control,1.2272878846002104
HSPA5,control,1.392589735789248
HSPA5,control,0.4324370331118584
HSPA5,control,0.5417188444658034
HSPA5,control,0.6917003272130243
HSPA5,control,0.6522619423877507
HSPA5,control,1.3036307817985886
HSPA5,control,0.0
HSPA5,control,0.5367147681158634
HSPA5,control,0.0
HSPA5,control,1.078619462807938
HSPA5,control,0.8773806664407151
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.0158841210395888
HSPA5,control,0.6344033191248751
HSPA5,control,1.0252489514543008
HSPA5,control,0.0
HSPA5,control,0.6442122881175927
HSPA5,control,0.0
HSPA5,control,0.7516274716578097
HSPA5,control,1.2093427946013975
HSPA5,control,0.6610206817950668
HSPA5,control,1.1842838146693866
HSPA5,control,1.2418006606187766
HSPA5,control,0.569410057336527
HSPA5,control,0.7439544911521172
HSPA5,control,0.0
HSPA5,control,0.5316018404658946
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.3438209849280902
HSPA5,control,0.0
HSPA5,control,0.7858049542523231
HSPA5,control,0.0
HSPA5,control,0.6336966812219422
HSPA5,control,0.5924104533490728
HSPA5,control,0.0
HSPA5,control,0.9570896269938387
HSPA5,control,0.0
HSPA5,control,0.5658688223820337
HSPA5,control,1.1928536887464405
HSPA5,control,0.6369104064660125
HSPA5,control,0.0
HSPA5,control,0.7322702919139534
HSPA5,control,0.792559682719759
HSPA5,control,1.4481437228322214
HSPA5,control,1.2309374694933017
HSPA5,control,1.0586069540544105
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.7332024537615227
HSPA5,control,0.0
HSPA5,control,0.6742007794752278
HSPA5,control,0.6246561538276318
HSPA5,control,0.47840383137100223
HSPA5,control,1.0805870985065467
HSPA5,control,0.8165966671900031
HSPA5,control,0.5360370431124867
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.7101714867084564
HSPA5,control,1.293238338370365
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.4775888078823192
HSPA5,control,0.5220871268679816
HSPA5,control,1.6198385060567912
HSPA5,control,0.0
HSPA5,control,0.7713993774596936
HSPA5,control,0.0
HSPA5,control,0.595169762411284
HSPA5,control,1.27784158420862
HSPA5,control,1.1938945904110732
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.5895699912775466
HSPA5,control,1.1108037213270592
HSPA5,control,0.7322142350801123
HSPA5,control,0.4877539385431088
HSPA5,control,0.8041843173189721
HSPA5,control,0.0
HSPA5,control,1.081187506126723
HSPA5,control,0.0
HSPA5,control,0.895963757216004
HSPA5,control,0.5576408213216075
HSPA5,control,0.0
HSPA5,control,0.5827470510606237
HSPA5,control,0.8930143535991256
HSPA5,control,0.5108522918549571
HSPA5,control,0.5852733225169254
HSPA5,control,0.539145352342792
HSPA5,control,1.3130221600135648
HSPA5,control,0.8846227672083025
HSPA5,control,0.5273833881266144
HSPA5,control,0.0
HSPA5,control,1.0536537432655178
HSPA5,control,0.7257718812954179
HSPA5,control,1.4532070278272389
HSPA5,control,0.5325873908248832
HSPA5,control,0.0
HSPA5,control,1.3928740143992424
HSPA5,control,0.9394141289118108
HSPA5,control,0.0
HSPA5,control,1.239180836008712
HSPA5,control,0.0
HSPA5,control,0.9816633509831806
HSPA5,control,0.4758056777523853
HSPA5,control,0.6190655831919298
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.9482844981963336
HSPA5,control,0.0
HSPA5,control,1.3566670798398133
HSPA5,control,1.0709317763206119
HSPA5,control,0.48349711049592825
HSPA5,control,0.0
HSPA5,control,0.5989518646281853
HSPA5,control,1.0593450905624389
HSPA5,control,1.0449119230988333
HSPA5,control,1.244608918991275
HSPA5,control,1.1849139121962866
HSPA5,control,2.4192573108104707
HSPA5,control,1.260676109564062
HSPA5,control,1.1065413720053348
HSPA5,control,0.0
HSPA5,control,0.5685453909926279
HSPA5,control,1.5806319131850193
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.76415705976732
HSPA5,control,1.438446065594012
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.49599846189807817
HSPA5,control,0.5567805998838979
HSPA5,control,1.8729347817489095
HSPA5,control,1.184520013719486
HSPA5,control,0.0
HSPA5,control,1.0855191349814277
HSPA5,control,0.6806844315485844
HSPA5,control,0.0
HSPA5,control,1.4449974593790793
HSPA5,control,1.3203184596118875
HSPA5,control,1.616774088712914
HSPA5,control,0.6803475550639421
HSPA5,control,0.0
HSPA5,control,0.6955306728756917
HSPA5,control,0.823744523114139
HSPA5,control,0.6855839323662665
HSPA5,control,0.520142798789309
HSPA5,control,1.2663194345789759
HSPA5,control,1.1630683163019975
HSPA5,control,1.2160934021331171
HSPA5,control,0.0
HSPA5,control,0.7935535843805128
HSPA5,control,0.7308715544904627
HSPA5,control,1.7543247095989754
HSPA5,control,0.0
HSPA5,control,0.49599846189807817
HSPA5,control,1.0450314250748496
HSPA5,control,0.7252769850022156
HSPA5,control,0.511172530958454
HSPA5,control,0.8085073151660265
HSPA5,control,0.0
HSPA5,control,1.8314483508543733
HSPA5,control,1.232255002114295
HSPA5,control,0.6128401673476692
HSPA5,control,0.0
HSPA5,control,0.6932972143178222
HSPA5,control,0.7556760909173396
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.9080604772845193
HSPA5,control,0.8447914506444336
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.64215719221051
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.0207419046826103
HSPA5,control,1.0131386686892738
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.0022611579964085
HSPA5,control,1.189425084361578
HSPA5,control,0.835290211423314
HSPA5,control,0.0
HSPA5,control,1.2409842693027553
HSPA5,control,0.0
HSPA5,control,0.864617680345771
HSPA5,control,0.4207621705400997
HSPA5,control,0.6557631784337344
HSPA5,control,0.0
HSPA5,control,1.0855191349814277
HSPA5,control,0.0
HSPA5,control,0.5645565788892278
HSPA5,control,0.6430974253878395
HSPA5,control,0.7358766729048724
HSPA5,control,0.6299005624112156
HSPA5,control,1.336742610356879
HSPA5,control,0.7521014215307839
HSPA5,control,0.6402428152651785
HSPA5,control,0.817761202791322
HSPA5,control,0.8747227470171784
HSPA5,control,0.0
HSPA5,control,0.5092042316719065
HSPA5,control,1.2492917008465252
HSPA5,control,2.100489971579102
HSPA5,control,0.0
HSPA5,control,1.566837085544405
HSPA5,control,0.0
HSPA5,control,0.7968186868742532
HSPA5,control,0.6633398534627535
HSPA5,control,0.6189864657901775
HSPA5,control,1.6304857609279733
HSPA5,control,1.1924005959046156
HSPA5,control,0.7490318806087197
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.6245755547273837
HSPA5,control,1.3972116447091392
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.9682453020582097
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.7560355158980353
HSPA5,control,1.4788544974264088
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,0.5821189827146716
HSPA5,control,1.5727136984609096
HSPA5,control,0.42596516898124975
HSPA5,control,0.9181547773915009
HSPA5,control,0.9101845248009627
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.0894306401771563
HSPA5,control,0.5413582428222204
HSPA5,control,1.4302880436258778
HSPA5,control,0.0
HSPA5,control,0.7127051894596019
HSPA5,control,0.6867099213911082
HSPA5,control,0.0
HSPA5,control,0.0
HSPA5,control,1.1084413700892766
HSPA5,control,0.6097564413270358
HSPA5,control,1.0950913921855392
HSPA5,control,0.5911845310943421
HSPA5,control,0.6579095890154268
HSPA5,control,1.1387674650117623
HSPA5,control,0.726157288170753
HSPA5,control,0.713872776777573
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6134996070960601
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.7090164667483594
DNAJB9,BHLHE40_perturbed,0.5839722928266483
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.5882848766880155
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6278163586795084
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.4832588711196153
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.7104345381602484
DNAJB9,BHLHE40_perturbed,1.1010180636857025
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.8181501605198274
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.33884326970640344
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.647103718498692
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6455036469861473
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.7519828754202119
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,1.0937031637766694
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.5890338255466021
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6628837855960374
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.5327035838808452
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6087611061317046
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.9410309842468026
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6443411834596
DNAJB9,BHLHE40_perturbed,0.5532411462317034
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.8285473110418278
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.4707172308985224
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.5102396446313883
DNAJB9,BHLHE40_perturbed,0.6083028493674427
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.7106977926930874
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6606584138534362
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.7109612505513708
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6875446472510506
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.5054180664052662
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.7109612505513708
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6944497206970122
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.3454024390148463
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.8791484433797372
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.8390037506345203
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.5220313683736408
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6372042347461834
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.5674518050561415
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.6020731428115442
DNAJB9,BHLHE40_perturbed,0.6739176864136655
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.0
DNAJB9,BHLHE40_perturbed,0.752932341036494
